Replicate,Line,Sex,Infection,Individual,Block,Day,X,Y,closest_fly,mean_distance,median_distance,FliesWithin10mm,FliesWithin15mm,FliesWithin20mm,Mean_close_flies
556,379,Male,Infected,3,6,12/01/2018,5.051,39.887,8.942066428,36.24525219,38.64880989,1,1,1,4
556,379,Male,Infected,4,6,12/01/2018,6.605,48.693,8.942066428,33.48494022,34.51885927,1,1,1,5
556,379,Male,Infected,5,6,12/01/2018,26.418,63.974,7.257622889,24.17500512,24.77032355,1,2,4,5
556,379,Male,Infected,6,6,12/01/2018,33.671,63.715,4.636052847,21.68877149,23.57171689,4,4,5,5
556,379,Male,Infected,7,6,12/01/2018,37.426,60.996,4.636052847,20.02031207,19.42560002,3,5,6,6
556,379,Male,Infected,8,6,12/01/2018,40.146,56.851,4.420531303,19.17695078,15.46593395,4,5,7,6
556,379,Male,Infected,9,6,12/01/2018,42.477,60.607,4.420531303,20.84846348,16.40817388,4,4,6,6
556,379,Male,Infected,10,6,12/01/2018,49.47,54.909,6.575391775,22.83475472,18.08739995,3,4,6,6
556,379,Male,Infected,11,6,12/01/2018,52.966,49.34,6.575391775,25.18864785,24.06112321,2,3,5,7
556,379,Male,Infected,12,6,12/01/2018,55.297,40.146,9.484893094,29.70759404,27.4607928,1,1,2,6
557,379,Male,Infected,1,6,12/01/2018,89.903,58.097,13.21560914,33.7323544,34.24590148,0,1,1,5
557,379,Male,Infected,2,6,12/01/2018,103.113,57.712,13.21560914,22.60392458,21.38572765,0,1,4,6
557,379,Male,Infected,3,6,12/01/2018,118.503,57.071,4.105808203,14.34588173,14.35856385,4,5,7,5
557,379,Male,Infected,4,6,12/01/2018,119.529,52.582,2.907606576,12.15723482,10.90643114,5,6,9,5
557,379,Male,Infected,5,6,12/01/2018,121.709,54.506,1.906422041,12.61270123,11.32935364,5,6,8,5
557,379,Male,Infected,6,6,12/01/2018,122.991,53.095,1.906422041,12.28537168,9.524166958,5,6,8,6
557,379,Male,Infected,7,6,12/01/2018,123.761,49.12,3.813516619,11.9912313,8.50539093,6,8,8,7
557,379,Male,Infected,8,6,12/01/2018,126.326,46.298,3.813516619,13.15040241,9.337101079,6,8,8,7
557,379,Male,Infected,9,6,12/01/2018,126.582,42.194,4.111976654,14.5574539,12.0166651,4,7,8,7
557,379,Male,Infected,10,6,12/01/2018,127.48,38.09,3.34381399,17.19199267,16.09597925,3,4,7,6
557,379,Male,Infected,11,6,12/01/2018,127.224,34.756,3.34381399,19.71734759,19.11857263,2,4,6,6
558,379,Female,Infected,1,6,12/01/2018,39.556,31.428,8.708034738,37.76982851,46.07875053,1,1,2,4
558,379,Female,Infected,2,6,12/01/2018,38.743,40.098,8.708034738,36.09681222,42.10732502,1,1,3,4
558,379,Female,Infected,3,6,12/01/2018,51.206,51.477,16.30098221,28.48710867,28.80071501,0,0,3,5
558,379,Female,Infected,4,6,12/01/2018,55.541,35.763,16.30098221,27.53099324,30.23814445,0,0,3,4
558,379,Female,Infected,5,6,12/01/2018,70.984,15.714,23.58380429,37.91519993,40.42352702,0,0,0,4
558,379,Female,Infected,6,6,12/01/2018,88.324,31.699,13.10625427,32.51491305,32.02087048,0,1,1,6
558,379,Female,Infected,7,6,12/01/2018,89.95,44.704,11.43042125,29.28402717,34.27048844,0,4,4,5
558,379,Female,Infected,8,6,12/01/2018,83.989,54.457,3.645188884,25.71182162,24.26295885,2,4,4,6
558,379,Female,Infected,9,6,12/01/2018,81.28,56.896,3.522076944,25.20600601,26.16307981,3,4,4,5
558,379,Female,Infected,10,6,12/01/2018,79.925,53.645,3.522076944,23.7896568,23.4983003,3,4,4,6
558,379,Female,Infected,11,6,12/01/2018,75.319,60.96,7.214542051,26.03658658,25.91069389,2,4,4,6
558,379,Female,Infected,12,6,12/01/2018,61.773,64.211,13.93065386,29.47788269,29.12261197,0,1,2,6
559,379,Female,Infected,1,6,12/01/2018,33.458,26.682,8.869294504,33.84074075,34.92493598,1,1,1,5
559,379,Female,Infected,2,6,12/01/2018,38.329,19.27,8.869294504,35.04069778,40.54056147,1,1,2,4
559,379,Female,Infected,3,6,12/01/2018,53.999,16.517,8.906814526,33.54390149,35.62659215,1,1,2,3
559,379,Female,Infected,4,6,12/01/2018,62.47,13.765,8.906814526,36.9987061,39.53156655,1,1,1,5
559,379,Female,Infected,5,6,12/01/2018,79.834,38.329,19.11560172,34.69825626,33.81139703,0,0,1,6
559,379,Female,Infected,6,6,12/01/2018,65.011,50.399,8.683,24.38382306,20.54472499,1,3,5,7
559,379,Female,Infected,7,6,12/01/2018,65.011,59.082,6.064051204,26.82481245,20.2289109,2,2,5,7
559,379,Female,Infected,8,6,12/01/2018,59.505,61.623,6.064051204,26.19906661,15.65477183,1,5,6,6
559,379,Female,Infected,9,6,12/01/2018,51.247,51.67,7.228797134,21.7755236,15.63283212,3,5,6,6
559,379,Female,Infected,10,6,12/01/2018,45.105,55.482,3.887335849,24.02076516,20.54472499,3,3,4,6
559,379,Female,Infected,11,6,12/01/2018,47.011,58.87,1.339540966,24.46013315,19.89366334,3,4,6,6
559,379,Female,Infected,12,6,12/01/2018,46.588,60.141,1.339540966,25.35124815,20.84018937,3,4,5,6
560,379,Female,Infected,1,6,12/01/2018,22.168,47.085,22.18791601,36.45523636,37.52864772,0,0,0,5
560,379,Female,Infected,2,6,12/01/2018,44.337,48.001,18.00835331,25.26589031,26.54710088,0,0,2,4
560,379,Female,Infected,3,6,12/01/2018,57.162,60.643,11.92038741,21.57997968,20.92979897,0,2,5,7
560,379,Female,Infected,4,6,12/01/2018,64.856,44.52,7.80122516,29.70410216,35.0662191,1,1,3,5
560,379,Female,Infected,5,6,12/01/2018,72.551,45.803,7.80122516,33.35008597,37.8244242,1,1,2,5
560,379,Female,Infected,6,6,12/01/2018,70.902,61.192,9.248239022,28.39598354,29.65976578,1,2,4,5
560,379,Female,Infected,7,6,12/01/2018,65.772,68.887,9.248239022,26.40866139,26.09618413,1,2,3,6
560,379,Female,Infected,8,6,12/01/2018,50.566,76.582,9.908276793,24.70692479,22.77531824,1,1,5,6
560,379,Female,Infected,9,6,12/01/2018,40.673,76.032,9.09690277,24.75594362,26.09618413,2,4,4,5
560,379,Female,Infected,10,6,12/01/2018,36.825,65.589,7.520521059,22.51624163,20.92979897,2,3,5,6
560,379,Female,Infected,11,6,12/01/2018,32.611,71.818,4.55061776,25.73230479,26.84730039,3,3,4,4
560,379,Female,Infected,12,6,12/01/2018,29.13,68.887,4.55061776,27.15925949,25.8355926,2,3,3,6
561,379,Female,Infected,1,6,12/01/2018,56.156,84.853,20.03952227,36.83927859,41.28378592,0,0,0,3
561,379,Female,Infected,2,6,12/01/2018,55.909,104.891,4.872950851,19.77522735,22.43422236,2,2,2,2
561,379,Female,Infected,3,6,12/01/2018,57.888,109.344,3.09937042,17.42751225,18.93419079,2,2,7,2
561,379,Female,Infected,4,6,12/01/2018,55.167,110.828,3.09937042,16.53893304,18.50711963,2,2,9,3
561,379,Female,Infected,5,6,12/01/2018,72.731,119.734,11.94114609,23.8259247,22.43422236,0,2,5,7
561,379,Female,Infected,6,6,12/01/2018,63.578,127.403,3.988833037,18.90767615,18.58697248,2,4,7,6
561,379,Female,Infected,7,6,12/01/2018,59.62,126.908,2.820443228,16.93701702,16.68519131,3,5,8,6
561,379,Female,Infected,8,6,12/01/2018,57.888,129.134,2.820443228,17.67205331,17.56913911,3,4,8,6
561,379,Female,Infected,9,6,12/01/2018,49.972,125.671,4.707537042,16.30549117,13.715796,4,6,8,7
561,379,Female,Infected,10,6,12/01/2018,45.271,125.919,4.205294282,17.93667632,18.04630425,3,5,7,5
561,379,Female,Infected,11,6,12/01/2018,41.561,123.939,4.205294282,19.42574304,18.89501408,3,3,6,6
561,379,Female,Infected,12,6,12/01/2018,37.108,120.971,5.351470172,22.47106534,23.28171199,2,3,3,5
562,379,Female,Infected,1,6,12/01/2018,61.782,85.338,17.06849744,35.16652545,37.17360043,0,0,1,5
562,379,Female,Infected,2,6,12/01/2018,44.839,87.404,17.06849744,34.8926535,40.04238916,0,0,1,4
562,379,Female,Infected,3,6,12/01/2018,35.954,108.274,11.31950233,28.58629284,32.71872407,0,1,1,5
562,379,Female,Infected,4,6,12/01/2018,46.492,112.407,11.31950233,20.89899972,21.92268328,0,2,4,4
562,379,Female,Infected,5,6,12/01/2018,57.856,107.241,12.48311067,19.78292557,20.95010341,0,2,4,4
562,379,Female,Infected,6,6,12/01/2018,67.981,116.746,6.104971908,19.38527458,16.45408114,2,5,7,6
562,379,Female,Infected,7,6,12/01/2018,65.502,122.325,3.655138438,17.93202258,14.28176138,4,6,7,7
562,379,Female,Infected,8,6,12/01/2018,68.188,124.804,3.1,19.83096802,15.6826836,4,5,6,6
562,379,Female,Infected,9,6,12/01/2018,65.708,126.664,3.1,19.32354348,12.77944463,3,6,6,6
562,379,Female,Infected,10,6,12/01/2018,61.576,129.763,5.165,20.1547634,14.50745719,5,6,6,6
562,379,Female,Infected,11,6,12/01/2018,54.55,126.251,3.724479024,18.84691749,16.0183551,2,5,8,7
562,379,Female,Infected,12,6,12/01/2018,53.31,129.763,3.724479024,21.09244737,18.6471408,2,4,7,7
563,380,Male,Infected,1,6,12/01/2018,48.043,11.956,5.486262298,32.30547106,35.7557792,1,1,1,3
563,380,Male,Infected,2,6,12/01/2018,52.608,8.913,5.486262298,33.0372404,34.80359816,1,1,1,3
563,380,Male,Infected,3,6,12/01/2018,65.652,31.739,10.05121013,20.8736344,24.36324568,0,4,4,4
563,380,Male,Infected,4,6,12/01/2018,74.999,35.435,2.479179905,22.70856978,28.18467583,3,4,4,4
563,380,Male,Infected,5,6,12/01/2018,76.956,33.913,2.479179905,23.41872678,30.62566198,3,4,4,4
563,380,Male,Infected,6,6,12/01/2018,78.26,31.087,3.112345097,24.32761183,32.18411062,3,4,4,4
563,380,Male,Infected,7,6,12/01/2018,79.565,27.826,3.512427366,26.15325293,33.34791579,3,4,4,4
563,380,Male,Infected,8,6,12/01/2018,57.608,53.478,11.7887398,27.91725207,26.28796847,0,1,2,6
563,380,Male,Infected,9,6,12/01/2018,46.739,48.913,7.686250711,27.19263803,32.52236934,2,3,3,4
563,380,Male,Infected,10,6,12/01/2018,39.13,47.826,5.542634211,30.76365928,37.45485463,2,2,3,3
563,380,Male,Infected,11,6,12/01/2018,40.217,42.391,5.542634211,28.49079643,33.44790924,2,2,2,4
564,380,Male,Infected,1,6,12/01/2018,75.571,109.324,6.552200394,37.72599767,36.8661458,1,1,1,6
564,380,Male,Infected,2,6,12/01/2018,69.628,112.083,6.552200394,32.73112402,30.47589946,1,1,1,6
564,380,Male,Infected,3,6,12/01/2018,38.847,80.454,13.26321236,35.67578177,41.84924817,0,1,2,4
564,380,Male,Infected,4,6,12/01/2018,30.356,90.643,4.039566808,29.12506901,34.47153368,2,3,3,5
564,380,Male,Infected,5,6,12/01/2018,30.144,94.677,4.039566808,26.83913351,30.96858282,2,2,4,5
564,380,Male,Infected,6,6,12/01/2018,28.233,98.922,4.655313738,26.15756853,28.40483015,2,3,3,5
564,380,Male,Infected,7,6,12/01/2018,30.993,112.933,9.978784144,23.40150969,19.55022276,1,2,6,8
564,380,Male,Infected,8,6,12/01/2018,39.696,117.815,6.665533587,20.73541009,22.09854787,3,5,5,5
564,380,Male,Infected,9,6,12/01/2018,45.003,121.848,2.56475067,21.16240123,26.49048603,4,4,5,5
564,380,Male,Infected,10,6,12/01/2018,43.942,124.183,2.56475067,22.046407,28.39331957,4,4,5,5
564,380,Male,Infected,11,6,12/01/2018,43.942,127.58,3.397,24.28833962,29.99879339,3,4,5,5
564,380,Male,Infected,12,6,12/01/2018,49.673,125.457,5.870897461,24.01306097,24.02219601,3,4,4,5
565,380,Male,Infected,1,6,12/01/2018,44.416,14.3,14.61713002,35.67477368,38.64515112,0,1,1,3
565,380,Male,Infected,2,6,12/01/2018,47.449,28.599,14.61713002,24.48671301,26.30723196,0,1,2,4
565,380,Male,Infected,3,6,12/01/2018,63.915,36.832,7.215167704,18.87380425,17.49789883,1,3,7,7
565,380,Male,Infected,4,6,12/01/2018,69.332,32.066,5.136262162,22.71674061,22.88826303,2,2,3,5
565,380,Male,Infected,5,6,12/01/2018,73.882,34.449,5.136262162,24.59378419,25.40126855,1,2,3,4
565,380,Male,Infected,6,6,12/01/2018,64.998,52.432,4.139393434,19.913863,18.63061606,2,3,5,5
565,380,Male,Infected,7,6,12/01/2018,61.965,49.615,4.139393434,17.72792984,17.28298647,3,4,7,5
565,380,Male,Infected,8,6,12/01/2018,57.849,54.599,4.941169497,19.23859058,21.12754898,4,4,5,5
565,380,Male,Infected,9,6,12/01/2018,54.815,50.699,4.941169497,17.85678167,18.52269557,3,4,5,5
565,380,Male,Infected,10,6,12/01/2018,48.532,57.415,9.196779056,23.13746421,21.44985427,2,3,5,5
565,380,Male,Infected,11,6,12/01/2018,34.449,52.649,14.86760388,30.13782435,29.11626726,0,1,1,5
566,380,Male,Infected,1,6,12/01/2018,35.658,87.956,3.242200025,30.25392997,33.83134351,2,2,4,5
566,380,Male,Infected,2,6,12/01/2018,33.064,89.901,3.242200025,29.95182241,32.41558782,2,2,3,5
566,380,Male,Infected,3,6,12/01/2018,39.98,96.168,9.279904525,24.45666541,26.02123582,2,4,4,5
566,380,Male,Infected,4,6,12/01/2018,53.378,93.79,13.60739828,27.3383274,30.33606903,0,1,2,4
566,380,Male,Infected,5,6,12/01/2018,36.522,107.621,9.96209742,22.8459804,21.59711509,1,2,4,6
566,380,Male,Infected,6,6,12/01/2018,30.039,115.185,9.96209742,27.04332994,26.99352428,1,1,2,5
566,380,Male,Infected,7,6,12/01/2018,43.221,127.935,12.96809901,26.61773927,26.19516222,0,2,3,5
566,380,Male,Infected,8,6,12/01/2018,56.404,130.745,8.1005077,28.26122059,30.55513998,1,3,4,4
566,380,Male,Infected,9,6,12/01/2018,55.107,122.749,8.1005077,23.77008322,25.0740078,1,3,4,4
566,380,Male,Infected,10,6,12/01/2018,66.345,122.965,5.086203004,28.62578783,32.73281398,1,3,3,4
566,380,Male,Infected,11,6,12/01/2018,71.315,121.884,5.086203004,31.97674621,35.46740208,1,1,3,4
567,380,Female,Infected,1,6,12/01/2018,33.169,17.42,19.47483897,40.06328316,40.6873388,0,0,1,5
567,380,Female,Infected,2,6,12/01/2018,52.497,15.033,19.47483897,32.65240063,35.55243963,0,0,1,4
567,380,Female,Infected,3,6,12/01/2018,72.542,20.999,11.75094639,30.06273535,27.41142242,0,1,2,6
567,380,Female,Infected,4,6,12/01/2018,69.917,32.453,8.144533443,22.93076292,21.21188339,1,4,5,5
567,380,Female,Infected,5,6,12/01/2018,36.748,52.736,10.022,32.46827633,35.75054225,0,2,2,3
567,380,Female,Infected,6,6,12/01/2018,46.77,52.736,3.884556603,26.32237539,27.55339432,1,2,2,4
567,380,Female,Infected,7,6,12/01/2018,47.486,56.554,3.884556603,27.98354662,28.69200411,1,2,2,4
567,380,Female,Infected,8,6,12/01/2018,67.769,50.111,5.233198353,23.11334209,21.22208575,3,3,4,6
567,380,Female,Infected,9,6,12/01/2018,71.348,46.293,4.056294121,22.52462713,25.36531767,3,4,4,4
567,380,Female,Infected,10,6,12/01/2018,73.257,42.714,3.391058832,22.66085274,25.02320088,3,4,4,5
567,380,Female,Infected,11,6,12/01/2018,70.633,40.566,3.391058832,21.32114074,23.22352876,4,4,5,5
568,380,Female,Infected,1,6,12/01/2018,36.119,118.609,21.6910319,32.16322725,32.21106546,0,0,0,5
568,380,Female,Infected,2,6,12/01/2018,63.848,102.53,11.79267641,34.04579712,32.05357518,0,1,1,6
568,380,Female,Infected,3,6,12/01/2018,73.169,109.754,11.58814588,30.88594201,35.15624172,0,2,3,5
568,380,Female,Infected,4,6,12/01/2018,76.199,120.939,6.786023946,26.81862366,26.13702158,1,2,3,6
568,380,Female,Infected,5,6,12/01/2018,74.335,127.464,6.786023946,24.33749004,27.04961229,2,2,5,5
568,380,Female,Infected,6,6,12/01/2018,66.179,132.357,8.469644444,20.34980246,19.1173505,2,3,6,6
568,380,Female,Infected,7,6,12/01/2018,57.79,133.523,8.469644444,19.02094361,17.61954897,1,4,6,6
568,380,Female,Infected,8,6,12/01/2018,62.683,143.31,10.17855515,22.44414239,19.66887948,0,4,6,6
568,380,Female,Infected,9,6,12/01/2018,52.896,146.106,5.041392764,23.11267942,19.1173505,2,4,6,6
568,380,Female,Infected,10,6,12/01/2018,50.1,141.911,5.041392764,21.53930339,18.70329268,2,5,6,6
568,380,Female,Infected,11,6,12/01/2018,44.974,144.708,5.839442182,24.93127068,24.53974788,3,3,5,6
568,380,Female,Infected,12,6,12/01/2018,37.051,140.28,9.076404189,28.66211726,25.81046927,1,2,3,6
569,380,Female,Infected,1,6,12/01/2018,45.143,18.939,15.48010749,33.43200755,36.35090084,0,0,1,3
569,380,Female,Infected,2,6,12/01/2018,60.191,15.307,15.48010749,30.27605604,31.11597928,0,0,1,4
569,380,Female,Infected,3,6,12/01/2018,80.427,29.058,4.190958124,24.92521291,23.49669615,1,2,2,6
569,380,Female,Infected,4,6,12/01/2018,81.984,32.949,4.190958124,24.44285163,24.46564681,2,2,2,5
569,380,Female,Infected,5,6,12/01/2018,78.352,40.732,8.588743389,21.40562739,20.59749258,1,4,5,5
569,380,Female,Infected,6,6,12/01/2018,69.531,48.775,4.403153983,19.21001399,17.97777404,2,4,6,6
569,380,Female,Infected,7,6,12/01/2018,66.417,45.662,4.403153983,17.39489579,15.63058609,2,4,6,6
569,380,Female,Infected,8,6,12/01/2018,63.045,41.77,5.149567749,17.11718052,15.43080702,2,4,6,6
569,380,Female,Infected,9,6,12/01/2018,50.591,46.7,7.804550724,22.40043298,23.6719256,2,3,5,5
569,380,Female,Infected,10,6,12/01/2018,53.445,53.964,2.865818557,23.40947983,22.55292371,2,2,5,5
569,380,Female,Infected,11,6,12/01/2018,56.299,54.224,2.865818557,22.4224449,20.08143867,2,5,5,5
570,380,Female,Infected,1,6,12/01/2018,80.804,129.042,8.259793944,19.09144217,20.18142326,1,4,5,5
570,380,Female,Infected,2,6,12/01/2018,69.296,131.735,10.29922347,13.60106925,12.90361488,0,9,10,8
570,380,Female,Infected,3,6,12/01/2018,61.46,122.675,11.97858489,19.89602019,19.834,0,2,6,6
570,380,Female,Infected,4,6,12/01/2018,47.013,125.858,14.79348836,26.45742575,23.04498249,0,1,2,6
570,380,Female,Infected,5,6,12/01/2018,57.542,138.101,4.729509488,15.47648131,15.91578462,3,5,8,5
570,380,Female,Infected,6,6,12/01/2018,61.46,142.509,2.738199408,14.15967748,14.937,4,6,7,5
570,380,Female,Infected,7,6,12/01/2018,61.95,139.815,2.636873907,13.08859248,14.69603501,4,6,8,5
570,380,Female,Infected,8,6,12/01/2018,64.398,140.795,2.636873907,12.62278848,12.12080018,4,6,9,6
570,380,Female,Infected,9,6,12/01/2018,69.54,143.733,5.922162443,13.76770606,12.19955778,4,8,9,7
570,380,Female,Infected,10,6,12/01/2018,76.397,142.509,5.234367679,15.19523741,14.16974728,3,8,9,8
570,380,Female,Infected,11,6,12/01/2018,81.539,141.53,4.515407512,17.88752991,17.15675103,2,4,7,6
570,380,Female,Infected,12,6,12/01/2018,82.518,137.122,4.515407512,18.04735081,18.48851884,3,5,6,5
571,738,Male,Infected,1,6,12/01/2018,83.854,60.722,4.269571524,35.74905094,38.04185364,1,1,1,3
571,738,Male,Infected,2,6,12/01/2018,82.649,64.818,4.269571524,35.85333418,40.08377743,1,1,1,3
571,738,Male,Infected,3,6,12/01/2018,61.204,71.806,10.82528212,28.44972731,27.67826729,0,1,2,6
571,738,Male,Infected,4,6,12/01/2018,50.842,68.673,5.645402111,25.31327965,32.03976083,1,3,4,5
571,738,Male,Infected,5,6,12/01/2018,46.505,65.059,4.54580092,24.01885374,29.07612486,2,3,5,5
571,738,Male,Infected,6,6,12/01/2018,44.096,61.204,4.54580092,23.30842732,25.85008211,2,4,4,5
571,738,Male,Infected,7,6,12/01/2018,40.24,53.734,5.065735978,23.84693103,23.92659652,2,3,4,5
571,738,Male,Infected,8,6,12/01/2018,40.481,48.674,5.065735978,24.05990659,20.31134651,1,2,5,7
571,738,Male,Infected,9,6,12/01/2018,51.324,36.385,4.502251548,24.37445309,25.85008211,2,3,4,5
571,738,Male,Infected,10,6,12/01/2018,47.951,31.084,6.283130589,28.42913708,30.36569487,2,3,4,5
571,738,Male,Infected,11,6,12/01/2018,55.662,35.18,4.502251548,25.05750219,28.47842924,3,3,3,5
571,738,Male,Infected,12,6,12/01/2018,62.649,29.156,9.225331701,30.86451679,37.03090754,1,3,3,4
572,738,Male,Infected,1,6,12/01/2018,46.703,143.044,7.32751288,25.78530759,30.565,3,4,4,5
572,738,Male,Infected,2,6,12/01/2018,48.904,134.486,8.836501853,24.78765078,24.28022061,1,4,4,6
572,738,Male,Infected,3,6,12/01/2018,44.992,110.523,24.28022061,39.6858246,39.16044015,0,0,0,6
572,738,Male,Infected,4,6,12/01/2018,84.115,108.811,13.94022328,39.78727418,43.57774829,0,1,1,5
572,738,Male,Infected,5,6,12/01/2018,89.25,121.771,13.94022328,34.83062521,38.88532434,0,1,1,4
572,738,Male,Infected,6,6,12/01/2018,80.202,144.022,3.092707552,24.52071305,24.73953324,2,3,3,5
572,738,Male,Infected,7,6,12/01/2018,78.246,146.712,3.32596392,24.20391577,24.94579327,2,3,3,5
572,738,Male,Infected,8,6,12/01/2018,77.268,143.044,3.092707552,22.76412317,24.1729479,2,3,4,5
572,738,Male,Infected,9,6,12/01/2018,66.509,149.646,10.19035961,22.33164702,14.80296001,0,6,6,7
572,738,Male,Infected,10,6,12/01/2018,57.707,144.511,2.944543598,20.42302806,19.61593255,2,5,6,6
572,738,Male,Infected,11,6,12/01/2018,55.506,142.555,2.944543598,20.61476947,21.76749331,3,5,5,5
572,738,Male,Infected,12,6,12/01/2018,53.305,146.223,4.277689213,22.47306111,24.1729479,3,5,5,5
573,738,Male,Infected,1,6,12/01/2018,46.703,143.044,7.32751288,25.78530759,30.565,3,4,4,5
573,738,Male,Infected,2,6,12/01/2018,48.904,134.486,8.836501853,24.78765078,24.28022061,1,4,4,6
573,738,Male,Infected,3,6,12/01/2018,44.992,110.523,24.28022061,39.6858246,39.16044015,0,0,0,6
573,738,Male,Infected,4,6,12/01/2018,84.115,108.811,13.94022328,39.78727418,43.57774829,0,1,1,5
573,738,Male,Infected,5,6,12/01/2018,89.25,121.771,13.94022328,34.83062521,38.88532434,0,1,1,4
573,738,Male,Infected,6,6,12/01/2018,80.202,144.022,3.092707552,24.52071305,24.73953324,2,3,3,5
573,738,Male,Infected,7,6,12/01/2018,78.246,146.712,3.32596392,24.20391577,24.94579327,2,3,3,5
573,738,Male,Infected,8,6,12/01/2018,77.268,143.044,3.092707552,22.76412317,24.1729479,2,3,4,5
573,738,Male,Infected,9,6,12/01/2018,66.509,149.646,10.19035961,22.33164702,14.80296001,0,6,6,7
573,738,Male,Infected,10,6,12/01/2018,57.707,144.511,2.944543598,20.42302806,19.61593255,2,5,6,6
573,738,Male,Infected,11,6,12/01/2018,55.506,142.555,2.944543598,20.61476947,21.76749331,3,5,5,5
573,738,Male,Infected,12,6,12/01/2018,53.305,146.223,4.277689213,22.47306111,24.1729479,3,5,5,5
574,738,Female,Infected,1,6,12/01/2018,62.601,15.856,16.62897775,36.80074495,40.53159051,0,0,1,4
574,738,Female,Infected,2,6,12/01/2018,64.866,32.33,12.39885624,22.47326607,24.92037291,0,1,3,4
574,738,Female,Infected,3,6,12/01/2018,77.84,41.185,8.041637955,20.09333704,19.77789688,1,3,6,6
574,738,Female,Infected,4,6,12/01/2018,75.986,49.01,6.177200013,16.65817288,15.19356634,2,5,8,7
574,738,Female,Infected,5,6,12/01/2018,65.896,44.686,10.9774804,15.30861138,12.84309347,0,7,9,8
574,738,Female,Infected,6,6,12/01/2018,72.28,53.952,4.0771777,14.73860321,11.25229808,4,8,8,8
574,738,Female,Infected,7,6,12/01/2018,69.397,56.835,2.228230688,14.33930163,10.22964056,5,7,8,7
574,738,Female,Infected,8,6,12/01/2018,67.543,58.071,2.228230688,14.46125157,12.38490896,5,7,8,7
